0021,LUX BOGOTÁ,0021-LINEA 4,LINEA DE ENVASADO NRO 4    PET,519541,LLENADORA DE BOTELLAS,14222,INSPECC. GENERAL SEMANAL LLENADORA,13107972,Inspec. general semanal llenadora,sin especificar,PM02,ABIE,2023-09-13 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 1,LINEA DE ENVASADO NRO 1    PET,710317,ETIQUETADORA  250CC   HASTA    3125CC,14363,INSPECCION GENERAL SEMANAL ETIQUETADORA,13107977,INSP. GENERAL SEMANAL ETIQUETADORA,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 4,LINEA DE ENVASADO NRO 4    PET,711003,ENJUAGADORA,14383,INSPECC. GENERAL SEMANAL ENJUAGADORA,13107984,Inspec. general semanal Enjuagadora,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 4,LINEA DE ENVASADO NRO 4    PET,711003,ENJUAGADORA,14383,INSPECC. GENERAL SEMANAL ENJUAGADORA,13107985,Inspec. general semanal Enjuagadora,sin especificar,PM02,ABIE,2023-09-14 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 4,LINEA DE ENVASADO NRO 4    PET,579061,PALETIZADORA,14384,INSPECC. GENERAL SEMANAL PALETIZADORA,13107988,Inspec. general semanal paletizadora,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 4,LINEA DE ENVASADO NRO 4    PET,579061,PALETIZADORA,14384,INSPECC. GENERAL SEMANAL PALETIZADORA,13107989,Inspec. general semanal paletizadora,sin especificar,PM02,ABIE,2023-09-15 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 1,LINEA DE ENVASADO NRO 1    PET,900155,PALETIZADORA,14392,INSPECC. GENERAL SEMANAL PALETIZADORA,13107991,Inspec. general semanal paletizadora,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 1,LINEA DE ENVASADO NRO 1    PET,900155,PALETIZADORA,14392,INSPECC. GENERAL SEMANAL PALETIZADORA,13107992,Inspec. general semanal paletizadora,sin especificar,PM02,ABIE,2023-09-13 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 4,LINEA DE ENVASADO NRO 4    PET,829665,TRANSPORTADOR DE PAQUETES,14393,INSPECC. GENERAL SEMANAL TRANSP. PAQUETE,13107998,Inspec. general semanal transp. paquetes,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 4,LINEA DE ENVASADO NRO 4    PET,829665,TRANSPORTADOR DE PAQUETES,14393,INSPECC. GENERAL SEMANAL TRANSP. PAQUETE,13107999,Inspec. general semanal transp. paquetes,sin especificar,PM02,ABIE,2023-09-15 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,679345,PLANTA ELECTRICA,15911,INSPEC.GENERAL SEMANAL PLANTA ELEC SAP,13108006,INSPECCCION GRAL SEMANAL PLANTA ELECTRIC,sin especificar,PM02,ABIE,2023-09-13 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 4,LINEA DE ENVASADO NRO 4    PET,579062,ENVOLVEDORA DE PALETS,15928,INSPECC.GNERAL SEMANAL ENVOLVEDORA PALET,13108007,Inspec. general semanal Envolvedor palet,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 4,LINEA DE ENVASADO NRO 4    PET,599584,INSPECTOR DE BOTELLA LLENA,15929,INSPEC.GENERAL SEMANAL INSP. BOTELLA,13108008,Inspec. general semanal inspec.botella,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 4,LINEA DE ENVASADO NRO 4    PET,900337,PROCESADOR DE BEBIDA,15930,INSPECCION SEMANAL PROCESADOR BEBIDA,13108010,Inspec. general semanalProcesador bebida,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 4,LINEA DE ENVASADO NRO 4    PET,900337,PROCESADOR DE BEBIDA,15930,INSPECCION SEMANAL PROCESADOR BEBIDA,13108011,Inspec. general semanalProcesador bebida,sin especificar,PM02,ABIE,2023-09-13 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,649586,COMPRESOR DE AIRE Nro. 2,17240,INSPECCION GRAL SEMANAL COMPRESOR AIRE,13108015,INSPECCCION GRAL SEMANAL COMPRESOR AIRE,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,679352,PLANTA ELECTRICA CATERPILLAR 3516,17241,INSPECCION GRAL SEMANAL PLANTA ELECTRIC,13108017,INSPECCCION GRAL SEMANAL PLANTA ELECTRIC,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,900122,TORRE DE ENFRIAMIENTO,19711,INSPECCION SEMANAL TORRE ENFIRAMIENTO,13108081,INSPECCCION GRAL SEMANAL TORRE ENFRIAMIE,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946557,TANQUE ALMAC AGUA TRATADA OR-01,23461,INSPECCION GRAL SEMANAL TANQUE OR-1,13108323,INSPECCCION GRAL SEMANAL TANQUE OR-1,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 4,LINEA DE ENVASADO NRO 4    PET,900310,ETIQUETADORA,15931,INSPECCION SEMANAL ETIQUETADORA,13108012,Inspec. general semanal Etiquetadora,sin especificar,PM02,ABIE,2023-09-13 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70961522,FILTRO DE CARBON,23468,INSPECCION GRAL SEMANAL FILTROS CARBON,13108334,INSPECCCION GRAL SEMANAL FILTROS CARBON,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,70946529,TANQUE ALMACENAMIENTO CONDENSADO,23457,INSPECCION GRAL SEMANAL TK  CONDENSADO,13108316,INSPECCCION GRAL SEMANAL TK CONDENSADO,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L1,LINEA DE ENVASADO NRO 10 TETRA,589637,CODIFICADOR,23472,INSPEC.GENERAL SEMANAL CODIFICADOR,13108339,Inspec. gneral semnal codificador,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70961520,FILTROS DE ARENA,23466,INSPECCION GRAL SEMANAL FILTROS D ARENA,13108330,INSPECCCION GRAL SEMANAL FILTROS DE AREN,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,70946529,TANQUE ALMACENAMIENTO CONDENSADO,23457,INSPECCION GRAL SEMANAL TK  CONDENSADO,13108317,INSPECCCION GRAL SEMANAL TK CONDENSADO,sin especificar,PM02,ABIE,2023-09-14 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 1,LINEA DE ENVASADO NRO 1    PET,900226,LLENADORA BOTELLAS PET,11195,INSPECC. GENERAL SEMANAL LLENADORA,13107937,Inspec. general semanal llenadora,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 1,LINEA DE ENVASADO NRO 1    PET,900226,LLENADORA BOTELLAS PET,11195,INSPECC. GENERAL SEMANAL LLENADORA,13107938,Inspec. general semanal llenadora,sin especificar,PM02,ABIE,2023-09-15 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,900121,TORRE DE ENFRIAMIENTO,19710,INSPECCION SEMANAL TORRE ENFIRAMIENTO,13108079,INSPECCCION GRAL SEMANAL TORRE ENFRIAMIE,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946562,EQUIPO GENERADOR DE OXIGENO,23484,INSPECCION GRAL SEMANAL GENERADOR OXIGEN,13108344,INSPECCCION GRAL SEMANAL GENERADOR OXIGE,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961463,TANQUE ALMACENADORES,23433,INSPECCION GRAL SEMANAL TANQUE ALMACENAD,13108281,INSPECCCION GRAL SEMANAL TANQUE ALMACENA,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,70946520,TANQUE ALMACENAMIENTO AIRE,23455,INSPECCION GRAL SEMANAL TK ALMACEN AIRE,13108310,INSPECCCION GRAL SEMANAL TK ALMACEN AIRE,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961458,TOLVA DE AZUCAR,23423,INSPECCION GRAL SEMANAL TOLVA AZUCAR,13108271,INSPECCCION GRAL SEMANAL TOLVA DE AZUCAR,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961466,MODULO DE ENVIO,23431,INSPECCION GRAL SEMANAL MODULO DE ENVIO,13108277,INSPECCCION GRAL SEMANAL MODULO DE ENVIO,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961462,TANQUE ALMACENADORES,23432,INSPECCION GRAL SEMANAL TANQUE ALMACENAD,13108278,INSPECCCION GRAL SEMANAL TANQUE ALMACENA,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961464,TANQUE ALMACENADORES,23434,INSPECCION GRAL SEMANAL TANQUE ALMACENAD,13108282,INSPECCCION GRAL SEMANAL TANQUE ALMACENA,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961442,TANQUE DE GOMA,23435,INSPECCION GRAL SEMANAL TANQUE DE GOMA,13108288,INSPECCCION GRAL SEMANAL TANQUE  DE GOMA,sin especificar,PM02,ABIE,2023-09-14 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961444,TANQUE BUFFER,23409,INSPECCION GRAL SEMANAL TANQUE BUFFER,13108246,INSPECCCION GRAL SEMANAL TANQUE BUFFER,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 5,LINEA DE ENVASADO  PET N.R. KRONES,579065,PALETIZADORA,18431,INSPECC. GENERAL SEMANAL PALETIZADORA,13108059,Inspec.gneral semnal paletizadora,sin especificar,PM02,ABIE,2023-09-14 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961442,TANQUE DE GOMA,23435,INSPECCION GRAL SEMANAL TANQUE DE GOMA,13108287,INSPECCCION GRAL SEMANAL TANQUE  DE GOMA,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70961520,FILTROS DE ARENA,23466,INSPECCION GRAL SEMANAL FILTROS D ARENA,13108331,INSPECCCION GRAL SEMANAL FILTROS DE AREN,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749614,REDES ELECTRICAS,23459,INSPECCION SEMANAL REDES ELECTRICAS,13108320,INSPECCCION GRAL SEMANAL REDES ELECTRICO,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,70946528,TANQUE AGUA DESTILADA,23456,INSPECCION GRAL SEMANAL TK AGUA DESTILAD,13108315,INSPECCCION GRAL SEMANAL TK AAGUA DESTIL,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961465,CLÚSTERS DE ENVÍO,23420,INSPECCION GRAL SEMANAL TANQUE LINTERNA,13108267,INSPECCCION GRAL SEMANAL TANQUE LINTERNA,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0,0,829008,MODULO CLORO - BARY,23413,INSPECCION GRAL SEMANAL MODULO DE CLORO,13108254,INSPECCCION GRAL SEMANAL MODULO DE CLORO,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,829007,ESTACION DE PULPAS,23412,INSPECCION GRAL SEMANAL ESTACION PULPAS,13108251,INSPECCCION GRAL SEMANAL ESTACION PULPAS,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,829007,ESTACION DE PULPAS,23412,INSPECCION GRAL SEMANAL ESTACION PULPAS,13108252,INSPECCCION GRAL SEMANAL ESTACION PULPAS,sin especificar,PM02,ABIE,2023-09-14 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 4,LINEA DE ENVASADO NRO 4    PET,51954101,UNIDAD DOSIFICADORA DE NITRÓGENO,23417,INSPECCION SEMANAL NITROGENADOR,13108261,Inspec.gneral semnal dosificador nitroge,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961443,TANQUE DE ACIDO CITRICO,23436,INSPECCION GRAL SEMANAL TANQUE ACIDO CIT,13108293,INSPECCCION GRAL SEMANAL TANQUE ACIDO,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 3,LINEA DE ENVASADO NRO 3    PET,51954401,UNIDAD DOSIFICADORA DE NITRÓGENO,23424,INSPECCION SEMANAL NITROGENADOR,13108273,Inspec.general semanal dosificador nitro,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961450,TANQUE DOSIMAT,23439,INSPECCION GRAL SEMANAL TANQUE DOSIMAT,13108301,INSPECCCION GRAL SEMANAL TANQUE DOSIMAT,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 5,LINEA DE ENVASADO  PET N.R. KRONES,900132,CODIFICADOR,23488,INSPECCION SEMANAL CODIFICADOR L-5,13108352,Inspec. general semanal codificador,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,709702,TANQUE DE SODA CAUSTICA,23452,INSPECCION SEMANAL TANQUE DE SODA,13108305,INSPECCCION GRAL SEMANAL TANQUE DE SODA,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946553,TANQUE ALMAC  AGUA TRATADA LB04,23441,INSPECCION GRAL SEMANAL TANQUE LB04,13108302,INSPECCCION GRAL SEMANAL TANQUE LB04,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961446,TANQUE DISOLUTOR,23438,INSPECCION GRAL SEMANAL TANQUE DISOLUTOR,13108300,INSPECCCION GRAL SEMANAL TANQUE DISOLUTO,sin especificar,PM02,ABIE,2023-09-14 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,709702,TANQUE DE SODA CAUSTICA,23452,INSPECCION SEMANAL TANQUE DE SODA,13108306,INSPECCCION GRAL SEMANAL TANQUE DE SODA,sin especificar,PM02,ABIE,2023-09-14 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L3,LINEA DE ENVASADO NRO 8 TETRA,538688,APLICADOR DE PITILLOS,29657,INSPEC.GENERAL SEMANAL APLICADOR PITILLO,13108406,Inspec. gneral semnal aplicador pitillos,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 5,LINEA DE ENVASADO  PET N.R. KRONES,589677,CODIFICADOR L5,31147,MTTO PREVENTIVO CODIFICADOR LASER L-5,13108419,INSPECCION SEMANAL CODIFICADOR LASER L-5,sin especificar,PM02,ABIE,2023-09-14 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 1,LINEA DE ENVASADO NRO 1    PET,589674,CODIFICADOR L1,31144,INSPECCION SEMANAL CODIFICADOR LASER L-1,13108411,INSPECCION SEMANAL CODIFICADOR LASER L-1,sin especificar,PM02,ABIE,2023-09-15 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,538682,CAPSULADORA,23368,INSPECC. GENERAL SEMANAL CAPSULADORA,13108211,Inspec. general semanal capsuladora,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 3,LINEA DE ENVASADO NRO 3    PET,820094,ENVOLVEDOR ESTIBAS,31182,INSP. GENERAL SEMANAL ENVOL.PALETS L-3,13108436,inspecc. general semanal envolvedor l-3,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 11 NHF,0021-LINEA 11 NHF,599617,INSPECTOR ETIQUETADORA,46447,PLAN MTTO GRAL INSPECTOR ETIQUETADORA,13108475,INSP GRAL SEMANAL INSPECTOR ETIQUETADORA,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L3,LINEA DE ENVASADO NRO 8 TETRA,829860,TRANSPORTADORES DE ENVASES,29525,MTTO PREVENTIVO GRAL TRANSP ENVASES,13108396,INSPECCCION GRAL SEMANAL TRANS DE ENVASE,sin especificar,PM02,ABIE,2023-09-15 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,589645,CODIFICADOR,29764,INSPECCION SEMANAL CODIFICADOR,13108407,Inspec. general semanal codificador,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 11 NHF,0021-LINEA 11 NHF,579087,PALETIZADORA,46449,INSP GRAL SEMANAL PALETIZADORA,13108477,INSP GRAL SEMANAL PALETIZADORA,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 3,LINEA DE ENVASADO NRO 3    PET,589675,CODIFICADOR L3,31145,INSPECCION SEMANAL CODIFICADOR LASER L-3,13108414,INSPECCION SEMANAL CODIFICADOR LASER L-3,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 3,LINEA DE ENVASADO NRO 3    PET,820168,SECADOR DE BOTELLAS,31148,INSP. GENERAL SEMANAL SECADOR.BOT. L-3,13108420,Insp. general semanal secador bot. L-3,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 11 NHF,0021-LINEA 11 NHF,829715,TRANSPORTE DE PALLET'S,46474,INSP GRAL SEMANAL TRANSPORTE PALETS,13108502,INSP GRAL SEMANAL TRANSPORTE PALETS,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L2,LINEA DE ENVASADO NRO 9  TETRA,519566,LLENADORA A3/FLEX,35067,INSPECCION SEMANAL LLENADORA A3/FLEX,13108444,Inspec. general semanal llenadora tetra,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L2,LINEA DE ENVASADO NRO 9  TETRA,710326,ENCARTONADORA CP-32,35069,INSPECCION SEMANAL ENCARTONADORA-32,13108448,Inspec. general semanal encartonadora,sin especificar,PM02,ABIE,2023-09-14 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 4,LINEA DE ENVASADO NRO 4    PET,589676,CODIFICADOR L4,31146,INSPECCION SEMANAL CODIFICADOR LASER L-4,13108416,INSPECCION SEMANAL CODIFICADOR LASER L-4,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L3,LINEA DE ENVASADO NRO 8 TETRA,829861,SISTEMA LUBRICACION TRANSPORTADORES,29526,INSPECCION SEMANAL SIST LUBRI TRANSP,13108399,INSPECCCION GRAL SEMANAL SIST LUBRICACIO,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,589645,CODIFICADOR,29764,INSPECCION SEMANAL CODIFICADOR,13108408,Inspec. general semanal codificador,sin especificar,PM02,ABIE,2023-09-13 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,829006,TETRA ALMIX,29450,INSPECCION SEMANAL TETRA ALMIX,13108371,INSPECCCION GRAL SEMANAL TETRA ALMIX,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 11 NHF,0021-LINEA 11 NHF,690051,CHILLER,46456,PLAN MTTO GRAL CHILLER,13108485,INSP GRAL SEMANAL CHILLER,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 11 NHF,0021-LINEA 11 NHF,739549,CALENTADOR DE AGUA,46455,INSP GRAL SEMANAL CALENTADOR AGUA,13108484,INSP GRAL SEMANAL CALENTADOR AGUA,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 11 NHF,0021-LINEA 11 NHF,710328,ENFARFADORA,46448,INSP GRAL SEMANAL ENFARDADORA KISTERS,13108476,INSP GRAL SEMANAL ENFARDADORA KISTERS,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L2,LINEA DE ENVASADO NRO 9  TETRA,739520,APLICADOR DE TAPA Helicap27,35070,INSPECCION SEMANAL APLICADOR TAPA-32,13108451,INSPECCCION GRAL SEMANAL APLICADOR TAPA,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,70946513,TANQUE SUBTERRANEO No 2 ACUEDUCTO 150 M3,20925,INSPECCION GRAL SEMANAL TK 2 ACUEDUCTO,13108154,INSPECCCION GRAL SEMANAL TK 2 ACUEDUCTO,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,698432,INTERCAMBIADOR NH3/GLICOL 2,20979,INSPECCION GRAL SEMANAL INTERCAMBIADOR 2,13108157,INSPECCCION GRAL SEMANAL INTERCAMBIADOR,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659646,TANQUE DE GLICOL 1,20992,INSPECCION GRAL SEMANAL TANQUE GLICOL 1,13108161,INSPECCCION GRAL SEMANAL TANQUE GLICOL 1,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659647,TANQUE DE GLICOL 2,20993,INSPECCION GRAL SEMANAL TANQUE GLICOL 2,13108163,INSPECCCION GRAL SEMANAL TANQUE GLICOL 2,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659645,TRAMPA DE SUCCIÓN,20994,INSPECCION GRAL SEMANAL TRMAPA SUCCION 1,13108166,INSPECCCION GRAL SEMANAL TRAMPA SUCCION,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659643,ACUMULADOR DE SUCCIÓN 1,20995,INSPECCION GRAL SEMANAL ACUMULADORSUCCIO,13108168,INSPECCCION GRAL SEMANAL ACUMULADOR SUCC,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659644,ACUMULADOR DE SUCCIÓN 2,20996,INSPECCION GRAL SEMANAL ACUMULADORSUCCIO,13108169,INSPECCCION GRAL SEMANAL ACUMULADOR SUCC,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,711006,ENJUAGADORA,23403,INSPECC. GENERAL SEMANAL ENJUAGADORA,13108234,Inspec. general semanal Enjuagadora,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
